schedule_id,doctor_id,shift_date,shift_start,shift_end
SCH0096743,DOC0326,11/11/2024,20:00,8:00
SCH0096744,DOC0326,11/13/2024,8:00,14:00
SCH0096745,DOC0326,11/17/2024,8:00,14:00
SCH0096746,DOC0326,11/18/2024,20:00,8:00
SCH0096747,DOC0326,11/19/2024,8:00,14:00
SCH0096748,DOC0326,11/20/2024,8:00,14:00
SCH0096749,DOC0326,11/21/2024,8:00,14:00
SCH0096750,DOC0326,11/23/2024,20:00,8:00
SCH0096751,DOC0326,11/23/2024,8:00,14:00
SCH0096752,DOC0326,11/25/2024,8:00,14:00
SCH0096753,DOC0326,11/25/2024,20:00,8:00
SCH0096754,DOC0326,11/26/2024,14:00,20:00
SCH0096755,DOC0326,11/28/2024,20:00,8:00
SCH0096756,DOC0326,11/29/2024,14:00,20:00
SCH0096757,DOC0326,11/29/2024,8:00,14:00
SCH0096758,DOC0326,11/30/2024,20:00,8:00
SCH0096759,DOC0326,12/2/2024,8:00,14:00
SCH0096760,DOC0326,12/3/2024,14:00,20:00
SCH0096761,DOC0326,12/6/2024,8:00,14:00
SCH0096762,DOC0326,12/7/2024,8:00,14:00
SCH0096763,DOC0326,12/8/2024,14:00,20:00
SCH0096764,DOC0326,12/11/2024,20:00,8:00
SCH0096765,DOC0326,12/12/2024,14:00,20:00
SCH0096766,DOC0326,12/14/2024,20:00,8:00
SCH0096767,DOC0326,12/14/2024,14:00,20:00
SCH0096768,DOC0326,12/15/2024,20:00,8:00
SCH0096769,DOC0326,12/16/2024,20:00,8:00
SCH0096770,DOC0326,12/19/2024,20:00,8:00
SCH0096771,DOC0326,12/19/2024,8:00,14:00
SCH0096772,DOC0326,12/22/2024,20:00,8:00
SCH0096773,DOC0326,12/25/2024,14:00,20:00
SCH0096774,DOC0326,12/28/2024,20:00,8:00
SCH0096775,DOC0326,12/29/2024,8:00,14:00
SCH0096776,DOC0326,12/31/2024,20:00,8:00
SCH0096777,DOC0326,12/31/2024,8:00,14:00
SCH0096778,DOC0326,1/1/2025,8:00,14:00
SCH0096779,DOC0326,1/2/2025,14:00,20:00
SCH0096780,DOC0326,1/3/2025,14:00,20:00
SCH0096781,DOC0326,1/4/2025,14:00,20:00
SCH0096782,DOC0326,1/7/2025,8:00,14:00
SCH0096783,DOC0326,1/8/2025,20:00,8:00
SCH0096784,DOC0326,1/9/2025,20:00,8:00
SCH0096785,DOC0326,1/10/2025,20:00,8:00
SCH0096786,DOC0326,1/11/2025,14:00,20:00
SCH0096787,DOC0326,1/12/2025,8:00,14:00
SCH0096788,DOC0326,1/14/2025,8:00,14:00
SCH0096789,DOC0326,1/15/2025,8:00,14:00
SCH0096790,DOC0326,1/16/2025,8:00,14:00
SCH0096791,DOC0326,1/19/2025,20:00,8:00
SCH0096792,DOC0326,1/19/2025,14:00,20:00
SCH0096793,DOC0326,1/20/2025,20:00,8:00
SCH0096794,DOC0326,1/21/2025,20:00,8:00
SCH0096795,DOC0326,1/22/2025,14:00,20:00
SCH0096796,DOC0326,1/25/2025,8:00,14:00
SCH0096797,DOC0326,1/26/2025,14:00,20:00
SCH0096798,DOC0326,1/31/2025,14:00,20:00
SCH0096799,DOC0326,2/3/2025,8:00,14:00
SCH0096800,DOC0326,2/4/2025,20:00,8:00
SCH0096801,DOC0326,2/5/2025,8:00,14:00
SCH0096802,DOC0326,2/6/2025,8:00,14:00
SCH0096803,DOC0326,2/7/2025,8:00,14:00
SCH0096804,DOC0326,2/8/2025,14:00,20:00
SCH0096805,DOC0326,2/9/2025,14:00,20:00
SCH0096806,DOC0326,2/10/2025,8:00,14:00
SCH0096807,DOC0326,2/11/2025,20:00,8:00
SCH0096808,DOC0326,2/13/2025,20:00,8:00
SCH0096809,DOC0326,2/15/2025,8:00,14:00
SCH0096810,DOC0326,2/16/2025,8:00,14:00
SCH0096811,DOC0326,2/17/2025,14:00,20:00
SCH0096812,DOC0326,2/18/2025,14:00,20:00
SCH0096813,DOC0326,2/20/2025,14:00,20:00
SCH0096814,DOC0326,2/21/2025,14:00,20:00
SCH0096815,DOC0326,2/21/2025,8:00,14:00
SCH0096816,DOC0326,2/22/2025,20:00,8:00
SCH0096817,DOC0326,2/23/2025,8:00,14:00
SCH0096818,DOC0326,2/24/2025,14:00,20:00
SCH0096819,DOC0326,2/24/2025,20:00,8:00
SCH0096820,DOC0326,2/25/2025,8:00,14:00
SCH0096821,DOC0326,2/25/2025,14:00,20:00
SCH0096822,DOC0326,2/26/2025,20:00,8:00
SCH0096823,DOC0326,2/26/2025,14:00,20:00
SCH0096824,DOC0326,2/28/2025,20:00,8:00
SCH0096825,DOC0326,3/1/2025,8:00,14:00
SCH0096826,DOC0326,3/3/2025,20:00,8:00
SCH0096827,DOC0326,3/4/2025,8:00,14:00
SCH0096828,DOC0326,3/5/2025,8:00,14:00
SCH0096829,DOC0326,3/7/2025,8:00,14:00
SCH0096830,DOC0326,3/8/2025,8:00,14:00
SCH0096831,DOC0326,3/10/2025,14:00,20:00
SCH0096832,DOC0326,3/13/2025,14:00,20:00
SCH0096833,DOC0326,3/15/2025,20:00,8:00
SCH0096834,DOC0326,3/16/2025,20:00,8:00
SCH0096835,DOC0326,3/17/2025,20:00,8:00
SCH0096836,DOC0326,3/19/2025,14:00,20:00
SCH0096837,DOC0326,3/19/2025,20:00,8:00
SCH0096838,DOC0326,3/21/2025,20:00,8:00
SCH0096839,DOC0326,3/26/2025,8:00,14:00
SCH0096840,DOC0326,3/27/2025,14:00,20:00
SCH0096841,DOC0326,3/30/2025,14:00,20:00
SCH0096842,DOC0326,3/30/2025,8:00,14:00
SCH0096843,DOC0326,3/31/2025,20:00,8:00
SCH0096844,DOC0326,4/1/2025,14:00,20:00
SCH0096845,DOC0326,4/2/2025,14:00,20:00
SCH0096846,DOC0326,4/3/2025,20:00,8:00
SCH0096847,DOC0326,4/4/2025,14:00,20:00
SCH0096848,DOC0326,4/5/2025,20:00,8:00
SCH0096849,DOC0326,4/9/2025,8:00,14:00
SCH0096850,DOC0326,4/10/2025,8:00,14:00
SCH0096851,DOC0326,4/11/2025,8:00,14:00
SCH0096852,DOC0326,4/14/2025,20:00,8:00
SCH0096853,DOC0326,4/14/2025,14:00,20:00
SCH0096854,DOC0326,4/15/2025,20:00,8:00
SCH0096855,DOC0326,4/16/2025,14:00,20:00
SCH0096856,DOC0326,4/17/2025,20:00,8:00
SCH0096857,DOC0326,4/18/2025,8:00,14:00
SCH0096858,DOC0326,4/20/2025,20:00,8:00
SCH0096859,DOC0326,4/21/2025,20:00,8:00
SCH0096860,DOC0326,4/22/2025,20:00,8:00
SCH0096861,DOC0326,4/24/2025,14:00,20:00
SCH0096862,DOC0326,4/26/2025,8:00,14:00
SCH0096863,DOC0326,4/27/2025,20:00,8:00
SCH0096864,DOC0326,4/28/2025,20:00,8:00
SCH0096865,DOC0326,4/29/2025,20:00,8:00
SCH0096866,DOC0326,4/30/2025,20:00,8:00
SCH0096867,DOC0326,5/1/2025,14:00,20:00
SCH0096868,DOC0326,5/1/2025,8:00,14:00
SCH0096869,DOC0326,5/2/2025,8:00,14:00
SCH0096870,DOC0326,5/4/2025,14:00,20:00
SCH0096871,DOC0326,5/5/2025,20:00,8:00
SCH0096872,DOC0326,5/6/2025,14:00,20:00
SCH0096873,DOC0326,5/6/2025,20:00,8:00
SCH0096874,DOC0326,5/7/2025,8:00,14:00
SCH0096875,DOC0326,5/8/2025,20:00,8:00
SCH0096876,DOC0326,5/9/2025,20:00,8:00
SCH0096877,DOC0327,5/10/2024,8:00,14:00
SCH0096878,DOC0327,5/13/2024,8:00,14:00
SCH0096879,DOC0327,5/15/2024,20:00,8:00
SCH0096880,DOC0327,5/17/2024,8:00,14:00
SCH0096881,DOC0327,5/17/2024,14:00,20:00
SCH0096882,DOC0327,5/18/2024,20:00,8:00
SCH0096883,DOC0327,5/20/2024,8:00,14:00
SCH0096884,DOC0327,5/21/2024,20:00,8:00
SCH0096885,DOC0327,5/23/2024,8:00,14:00
SCH0096886,DOC0327,5/24/2024,14:00,20:00
SCH0096887,DOC0327,5/25/2024,20:00,8:00
SCH0096888,DOC0327,5/27/2024,8:00,14:00
SCH0096889,DOC0327,5/28/2024,14:00,20:00
SCH0096890,DOC0327,5/29/2024,20:00,8:00
SCH0096891,DOC0327,5/30/2024,14:00,20:00
SCH0096892,DOC0327,5/31/2024,14:00,20:00
SCH0096893,DOC0327,6/1/2024,8:00,14:00
SCH0096894,DOC0327,6/2/2024,8:00,14:00
SCH0096895,DOC0327,6/3/2024,20:00,8:00
SCH0096896,DOC0327,6/4/2024,20:00,8:00
SCH0096897,DOC0327,6/4/2024,8:00,14:00
SCH0096898,DOC0327,6/6/2024,20:00,8:00
SCH0096899,DOC0327,6/10/2024,14:00,20:00
SCH0096900,DOC0327,6/11/2024,14:00,20:00
SCH0096901,DOC0327,6/13/2024,8:00,14:00
SCH0096902,DOC0327,6/15/2024,8:00,14:00
SCH0096903,DOC0327,6/17/2024,20:00,8:00
SCH0096904,DOC0327,6/22/2024,8:00,14:00
SCH0096905,DOC0327,6/23/2024,8:00,14:00
SCH0096906,DOC0327,6/25/2024,8:00,14:00
SCH0096907,DOC0327,6/26/2024,20:00,8:00
SCH0096908,DOC0327,6/27/2024,20:00,8:00
SCH0096909,DOC0327,7/2/2024,8:00,14:00
SCH0096910,DOC0327,7/4/2024,8:00,14:00
SCH0096911,DOC0327,7/7/2024,14:00,20:00
SCH0096912,DOC0327,7/8/2024,20:00,8:00
SCH0096913,DOC0327,7/8/2024,14:00,20:00
SCH0096914,DOC0327,7/9/2024,14:00,20:00
SCH0096915,DOC0327,7/10/2024,20:00,8:00
SCH0096916,DOC0327,7/10/2024,14:00,20:00
SCH0096917,DOC0327,7/12/2024,20:00,8:00
SCH0096918,DOC0327,7/13/2024,8:00,14:00
SCH0096919,DOC0327,7/14/2024,8:00,14:00
SCH0096920,DOC0327,7/14/2024,14:00,20:00
SCH0096921,DOC0327,7/15/2024,14:00,20:00
SCH0096922,DOC0327,7/16/2024,8:00,14:00
SCH0096923,DOC0327,7/19/2024,14:00,20:00
SCH0096924,DOC0327,7/20/2024,14:00,20:00
SCH0096925,DOC0327,7/22/2024,14:00,20:00
SCH0096926,DOC0327,7/23/2024,8:00,14:00
SCH0096927,DOC0327,7/27/2024,20:00,8:00
SCH0096928,DOC0327,7/28/2024,14:00,20:00
SCH0096929,DOC0327,7/30/2024,20:00,8:00
SCH0096930,DOC0327,7/31/2024,20:00,8:00
SCH0096931,DOC0327,7/31/2024,8:00,14:00
SCH0096932,DOC0327,8/2/2024,14:00,20:00
SCH0096933,DOC0327,8/3/2024,8:00,14:00
SCH0096934,DOC0327,8/5/2024,14:00,20:00
SCH0096935,DOC0327,8/6/2024,8:00,14:00
SCH0096936,DOC0327,8/7/2024,14:00,20:00
SCH0096937,DOC0327,8/8/2024,8:00,14:00
SCH0096938,DOC0327,8/9/2024,8:00,14:00
SCH0096939,DOC0327,8/9/2024,20:00,8:00
SCH0096940,DOC0327,8/11/2024,8:00,14:00
SCH0096941,DOC0327,8/12/2024,20:00,8:00
SCH0096942,DOC0327,8/14/2024,20:00,8:00
SCH0096943,DOC0327,8/14/2024,8:00,14:00
SCH0096944,DOC0327,8/16/2024,20:00,8:00
SCH0096945,DOC0327,8/17/2024,20:00,8:00
SCH0096946,DOC0327,8/19/2024,8:00,14:00
SCH0096947,DOC0327,8/20/2024,14:00,20:00
SCH0096948,DOC0327,8/21/2024,8:00,14:00
SCH0096949,DOC0327,8/22/2024,14:00,20:00
SCH0096950,DOC0327,8/25/2024,20:00,8:00
SCH0096951,DOC0327,8/26/2024,20:00,8:00
SCH0096952,DOC0327,8/27/2024,14:00,20:00
SCH0096953,DOC0327,8/28/2024,14:00,20:00
SCH0096954,DOC0327,8/30/2024,8:00,14:00
SCH0096955,DOC0327,9/2/2024,14:00,20:00
SCH0096956,DOC0327,9/9/2024,20:00,8:00
SCH0096957,DOC0327,9/10/2024,14:00,20:00
SCH0096958,DOC0327,9/11/2024,20:00,8:00
SCH0096959,DOC0327,9/13/2024,8:00,14:00
SCH0096960,DOC0327,9/14/2024,14:00,20:00
SCH0096961,DOC0327,9/15/2024,20:00,8:00
SCH0096962,DOC0327,9/17/2024,20:00,8:00
SCH0096963,DOC0327,9/18/2024,20:00,8:00
SCH0096964,DOC0327,9/18/2024,14:00,20:00
SCH0096965,DOC0327,9/20/2024,8:00,14:00
SCH0096966,DOC0327,9/21/2024,20:00,8:00
SCH0096967,DOC0327,9/22/2024,8:00,14:00
SCH0096968,DOC0327,9/24/2024,14:00,20:00
SCH0096969,DOC0327,9/25/2024,14:00,20:00
SCH0096970,DOC0327,9/28/2024,20:00,8:00
SCH0096971,DOC0327,9/28/2024,8:00,14:00
SCH0096972,DOC0327,9/29/2024,14:00,20:00
SCH0096973,DOC0327,9/30/2024,20:00,8:00
SCH0096974,DOC0327,10/2/2024,14:00,20:00
SCH0096975,DOC0327,10/3/2024,20:00,8:00
SCH0096976,DOC0327,10/4/2024,20:00,8:00
SCH0096977,DOC0327,10/7/2024,8:00,14:00
SCH0096978,DOC0327,10/8/2024,14:00,20:00
SCH0096979,DOC0327,10/11/2024,20:00,8:00
SCH0096980,DOC0327,10/13/2024,14:00,20:00
SCH0096981,DOC0327,10/14/2024,20:00,8:00
SCH0096982,DOC0327,10/15/2024,20:00,8:00
SCH0096983,DOC0327,10/16/2024,20:00,8:00
SCH0096984,DOC0327,10/17/2024,8:00,14:00
SCH0096985,DOC0327,10/19/2024,20:00,8:00
SCH0096986,DOC0327,10/21/2024,14:00,20:00
SCH0096987,DOC0327,10/23/2024,20:00,8:00
SCH0096988,DOC0327,10/23/2024,8:00,14:00
SCH0096989,DOC0327,10/24/2024,14:00,20:00
SCH0096990,DOC0327,10/25/2024,8:00,14:00
SCH0096991,DOC0327,10/26/2024,14:00,20:00
SCH0096992,DOC0327,10/28/2024,14:00,20:00
SCH0096993,DOC0327,10/29/2024,14:00,20:00
SCH0096994,DOC0327,10/31/2024,14:00,20:00
SCH0096995,DOC0327,11/2/2024,14:00,20:00
SCH0096996,DOC0327,11/4/2024,8:00,14:00
SCH0096997,DOC0327,11/4/2024,20:00,8:00
SCH0096998,DOC0327,11/7/2024,8:00,14:00
SCH0096999,DOC0327,11/8/2024,14:00,20:00
SCH0097000,DOC0327,11/9/2024,20:00,8:00
SCH0097001,DOC0327,11/10/2024,14:00,20:00
SCH0097002,DOC0327,11/11/2024,8:00,14:00
SCH0097003,DOC0327,11/12/2024,20:00,8:00
SCH0097004,DOC0327,11/13/2024,8:00,14:00
SCH0097005,DOC0327,11/14/2024,20:00,8:00
SCH0097006,DOC0327,11/16/2024,14:00,20:00
SCH0097007,DOC0327,11/17/2024,14:00,20:00
SCH0097008,DOC0327,11/18/2024,8:00,14:00
SCH0097009,DOC0327,11/19/2024,20:00,8:00
SCH0097010,DOC0327,11/20/2024,20:00,8:00
SCH0097011,DOC0327,11/21/2024,14:00,20:00
SCH0097012,DOC0327,11/22/2024,20:00,8:00
SCH0097013,DOC0327,11/22/2024,14:00,20:00
SCH0097014,DOC0327,11/23/2024,20:00,8:00
SCH0097015,DOC0327,11/24/2024,8:00,14:00
SCH0097016,DOC0327,11/29/2024,20:00,8:00
SCH0097017,DOC0327,11/30/2024,20:00,8:00
SCH0097018,DOC0327,12/2/2024,20:00,8:00
SCH0097019,DOC0327,12/3/2024,14:00,20:00
SCH0097020,DOC0327,12/6/2024,20:00,8:00
SCH0097021,DOC0327,12/7/2024,14:00,20:00
SCH0097022,DOC0327,12/7/2024,20:00,8:00
SCH0097023,DOC0327,12/8/2024,20:00,8:00
SCH0097024,DOC0327,12/9/2024,20:00,8:00
SCH0097025,DOC0327,12/10/2024,20:00,8:00
SCH0097026,DOC0327,12/11/2024,14:00,20:00
SCH0097027,DOC0327,12/12/2024,8:00,14:00
SCH0097028,DOC0327,12/12/2024,14:00,20:00
SCH0097029,DOC0327,12/13/2024,14:00,20:00
SCH0097030,DOC0327,12/15/2024,20:00,8:00
SCH0097031,DOC0327,12/16/2024,8:00,14:00
SCH0097032,DOC0327,12/17/2024,20:00,8:00
SCH0097033,DOC0327,12/18/2024,14:00,20:00
SCH0097034,DOC0327,12/19/2024,20:00,8:00
SCH0097035,DOC0327,12/20/2024,20:00,8:00
SCH0097036,DOC0327,12/22/2024,20:00,8:00
SCH0097037,DOC0327,12/24/2024,20:00,8:00
SCH0097038,DOC0327,12/25/2024,20:00,8:00
SCH0097039,DOC0327,12/26/2024,14:00,20:00
SCH0097040,DOC0327,12/27/2024,8:00,14:00
SCH0097041,DOC0327,12/28/2024,20:00,8:00
SCH0097042,DOC0327,12/30/2024,8:00,14:00
SCH0097043,DOC0327,1/2/2025,20:00,8:00
SCH0097044,DOC0327,1/3/2025,20:00,8:00
SCH0097045,DOC0327,1/3/2025,8:00,14:00
SCH0097046,DOC0327,1/6/2025,20:00,8:00
SCH0097047,DOC0327,1/7/2025,20:00,8:00
SCH0097048,DOC0327,1/8/2025,20:00,8:00
SCH0097049,DOC0327,1/9/2025,20:00,8:00
SCH0097050,DOC0327,1/10/2025,20:00,8:00
SCH0097051,DOC0327,1/13/2025,14:00,20:00
SCH0097052,DOC0327,1/14/2025,8:00,14:00
SCH0097053,DOC0327,1/16/2025,20:00,8:00
SCH0097054,DOC0327,1/17/2025,8:00,14:00
SCH0097055,DOC0327,1/18/2025,20:00,8:00
SCH0097056,DOC0327,1/20/2025,20:00,8:00
SCH0097057,DOC0327,1/21/2025,8:00,14:00
SCH0097058,DOC0327,1/22/2025,14:00,20:00
SCH0097059,DOC0327,1/23/2025,8:00,14:00
SCH0097060,DOC0327,1/24/2025,8:00,14:00
SCH0097061,DOC0327,1/25/2025,20:00,8:00
SCH0097062,DOC0327,1/26/2025,8:00,14:00
SCH0097063,DOC0327,1/27/2025,20:00,8:00
SCH0097064,DOC0327,1/28/2025,8:00,14:00
SCH0097065,DOC0327,1/30/2025,14:00,20:00
SCH0097066,DOC0327,2/2/2025,8:00,14:00
SCH0097067,DOC0327,2/2/2025,14:00,20:00
SCH0097068,DOC0327,2/5/2025,20:00,8:00
SCH0097069,DOC0327,2/6/2025,20:00,8:00
SCH0097070,DOC0327,2/8/2025,14:00,20:00
SCH0097071,DOC0327,2/13/2025,20:00,8:00
SCH0097072,DOC0327,2/14/2025,8:00,14:00
SCH0097073,DOC0327,2/15/2025,20:00,8:00
SCH0097074,DOC0327,2/17/2025,20:00,8:00
SCH0097075,DOC0327,2/17/2025,14:00,20:00
SCH0097076,DOC0327,2/20/2025,8:00,14:00
SCH0097077,DOC0327,2/23/2025,20:00,8:00
SCH0097078,DOC0327,2/27/2025,8:00,14:00
SCH0097079,DOC0327,2/28/2025,20:00,8:00
SCH0097080,DOC0327,3/1/2025,8:00,14:00
SCH0097081,DOC0327,3/1/2025,20:00,8:00
SCH0097082,DOC0327,3/4/2025,8:00,14:00
SCH0097083,DOC0327,3/5/2025,8:00,14:00
SCH0097084,DOC0327,3/6/2025,8:00,14:00
SCH0097085,DOC0327,3/8/2025,14:00,20:00
SCH0097086,DOC0327,3/9/2025,14:00,20:00
SCH0097087,DOC0327,3/10/2025,8:00,14:00
SCH0097088,DOC0327,3/11/2025,14:00,20:00
SCH0097089,DOC0327,3/13/2025,20:00,8:00
SCH0097090,DOC0327,3/14/2025,14:00,20:00
SCH0097091,DOC0327,3/15/2025,8:00,14:00
SCH0097092,DOC0327,3/16/2025,20:00,8:00
SCH0097093,DOC0327,3/17/2025,14:00,20:00
SCH0097094,DOC0327,3/19/2025,14:00,20:00
SCH0097095,DOC0327,3/20/2025,8:00,14:00
SCH0097096,DOC0327,3/21/2025,20:00,8:00
SCH0097097,DOC0327,3/23/2025,14:00,20:00
SCH0097098,DOC0327,3/25/2025,8:00,14:00
SCH0097099,DOC0327,3/28/2025,14:00,20:00
SCH0097100,DOC0327,3/29/2025,20:00,8:00
SCH0097101,DOC0327,3/30/2025,20:00,8:00
SCH0097102,DOC0327,3/31/2025,20:00,8:00
SCH0097103,DOC0327,4/1/2025,20:00,8:00
SCH0097104,DOC0327,4/1/2025,8:00,14:00
SCH0097105,DOC0327,4/2/2025,20:00,8:00
SCH0097106,DOC0327,4/3/2025,14:00,20:00
SCH0097107,DOC0327,4/4/2025,8:00,14:00
SCH0097108,DOC0327,4/5/2025,20:00,8:00
SCH0097109,DOC0327,4/8/2025,8:00,14:00
SCH0097110,DOC0327,4/9/2025,20:00,8:00
SCH0097111,DOC0327,4/12/2025,14:00,20:00
SCH0097112,DOC0327,4/12/2025,20:00,8:00
SCH0097113,DOC0327,4/13/2025,14:00,20:00
SCH0097114,DOC0327,4/15/2025,8:00,14:00
SCH0097115,DOC0327,4/17/2025,8:00,14:00
SCH0097116,DOC0327,4/18/2025,14:00,20:00
SCH0097117,DOC0327,4/21/2025,14:00,20:00
SCH0097118,DOC0327,4/23/2025,14:00,20:00
SCH0097119,DOC0327,4/24/2025,8:00,14:00
SCH0097120,DOC0327,4/25/2025,8:00,14:00
SCH0097121,DOC0327,4/28/2025,20:00,8:00
SCH0097122,DOC0327,5/1/2025,8:00,14:00
SCH0097123,DOC0327,5/2/2025,20:00,8:00
SCH0097124,DOC0327,5/3/2025,20:00,8:00
SCH0097125,DOC0327,5/4/2025,20:00,8:00
SCH0097126,DOC0327,5/5/2025,8:00,14:00
SCH0097127,DOC0327,5/6/2025,20:00,8:00
SCH0097128,DOC0328,5/9/2024,14:00,20:00
SCH0097129,DOC0328,5/10/2024,8:00,14:00
SCH0097130,DOC0328,5/18/2024,20:00,8:00
SCH0097131,DOC0328,5/21/2024,8:00,14:00
SCH0097132,DOC0328,5/22/2024,20:00,8:00
SCH0097133,DOC0328,5/24/2024,14:00,20:00
SCH0097134,DOC0328,5/25/2024,20:00,8:00
SCH0097135,DOC0328,5/26/2024,20:00,8:00
SCH0097136,DOC0328,5/27/2024,14:00,20:00
SCH0097137,DOC0328,5/28/2024,14:00,20:00
SCH0097138,DOC0328,5/31/2024,20:00,8:00
SCH0097139,DOC0328,6/1/2024,14:00,20:00
SCH0097140,DOC0328,6/2/2024,14:00,20:00
SCH0097141,DOC0328,6/4/2024,8:00,14:00
SCH0097142,DOC0328,6/5/2024,20:00,8:00
SCH0097143,DOC0328,6/6/2024,8:00,14:00
SCH0097144,DOC0328,6/7/2024,8:00,14:00
SCH0097145,DOC0328,6/7/2024,20:00,8:00
SCH0097146,DOC0328,6/8/2024,20:00,8:00
SCH0097147,DOC0328,6/9/2024,20:00,8:00
SCH0097148,DOC0328,6/10/2024,20:00,8:00
SCH0097149,DOC0328,6/11/2024,20:00,8:00
SCH0097150,DOC0328,6/14/2024,8:00,14:00
SCH0097151,DOC0328,6/15/2024,8:00,14:00
SCH0097152,DOC0328,6/18/2024,8:00,14:00
SCH0097153,DOC0328,6/19/2024,8:00,14:00
SCH0097154,DOC0328,6/21/2024,14:00,20:00
SCH0097155,DOC0328,6/22/2024,20:00,8:00
SCH0097156,DOC0328,6/25/2024,20:00,8:00
SCH0097157,DOC0328,6/27/2024,20:00,8:00
SCH0097158,DOC0328,6/29/2024,14:00,20:00
SCH0097159,DOC0328,6/30/2024,20:00,8:00
SCH0097160,DOC0328,7/2/2024,14:00,20:00
SCH0097161,DOC0328,7/3/2024,8:00,14:00
SCH0097162,DOC0328,7/4/2024,14:00,20:00
SCH0097163,DOC0328,7/4/2024,8:00,14:00
SCH0097164,DOC0328,7/5/2024,20:00,8:00
SCH0097165,DOC0328,7/6/2024,20:00,8:00
SCH0097166,DOC0328,7/8/2024,14:00,20:00
SCH0097167,DOC0328,7/9/2024,8:00,14:00
SCH0097168,DOC0328,7/11/2024,8:00,14:00
SCH0097169,DOC0328,7/13/2024,8:00,14:00
SCH0097170,DOC0328,7/15/2024,8:00,14:00
SCH0097171,DOC0328,7/15/2024,14:00,20:00
SCH0097172,DOC0328,7/17/2024,14:00,20:00
SCH0097173,DOC0328,7/17/2024,20:00,8:00
SCH0097174,DOC0328,7/19/2024,8:00,14:00
SCH0097175,DOC0328,7/21/2024,8:00,14:00
SCH0097176,DOC0328,7/23/2024,8:00,14:00
SCH0097177,DOC0328,7/24/2024,14:00,20:00
SCH0097178,DOC0328,7/28/2024,20:00,8:00
SCH0097179,DOC0328,7/29/2024,8:00,14:00
SCH0097180,DOC0328,8/1/2024,14:00,20:00
SCH0097181,DOC0328,8/3/2024,14:00,20:00
SCH0097182,DOC0328,8/4/2024,14:00,20:00
SCH0097183,DOC0328,8/5/2024,8:00,14:00
SCH0097184,DOC0328,8/6/2024,14:00,20:00
SCH0097185,DOC0328,8/8/2024,14:00,20:00
SCH0097186,DOC0328,8/8/2024,8:00,14:00
SCH0097187,DOC0328,8/10/2024,20:00,8:00
SCH0097188,DOC0328,8/11/2024,20:00,8:00
SCH0097189,DOC0328,8/12/2024,20:00,8:00
SCH0097190,DOC0328,8/13/2024,8:00,14:00
SCH0097191,DOC0328,8/14/2024,20:00,8:00
SCH0097192,DOC0328,8/17/2024,14:00,20:00
SCH0097193,DOC0328,8/19/2024,8:00,14:00
SCH0097194,DOC0328,8/20/2024,14:00,20:00
SCH0097195,DOC0328,8/21/2024,14:00,20:00
SCH0097196,DOC0328,8/22/2024,8:00,14:00
SCH0097197,DOC0328,8/23/2024,8:00,14:00
SCH0097198,DOC0328,8/24/2024,14:00,20:00
SCH0097199,DOC0328,8/25/2024,14:00,20:00
SCH0097200,DOC0328,8/26/2024,14:00,20:00
SCH0097201,DOC0328,8/27/2024,14:00,20:00
SCH0097202,DOC0328,8/28/2024,20:00,8:00
SCH0097203,DOC0328,8/30/2024,14:00,20:00
SCH0097204,DOC0328,9/3/2024,14:00,20:00
SCH0097205,DOC0328,9/4/2024,8:00,14:00
SCH0097206,DOC0328,9/5/2024,8:00,14:00
SCH0097207,DOC0328,9/7/2024,14:00,20:00
SCH0097208,DOC0328,9/8/2024,14:00,20:00
SCH0097209,DOC0328,9/9/2024,20:00,8:00
SCH0097210,DOC0328,9/10/2024,8:00,14:00
SCH0097211,DOC0328,9/12/2024,14:00,20:00
SCH0097212,DOC0328,9/13/2024,8:00,14:00
SCH0097213,DOC0328,9/14/2024,20:00,8:00
SCH0097214,DOC0328,9/14/2024,14:00,20:00
SCH0097215,DOC0328,9/16/2024,8:00,14:00
SCH0097216,DOC0328,9/17/2024,8:00,14:00
SCH0097217,DOC0328,9/20/2024,20:00,8:00
SCH0097218,DOC0328,9/21/2024,20:00,8:00
SCH0097219,DOC0328,9/22/2024,14:00,20:00
SCH0097220,DOC0328,9/23/2024,14:00,20:00
SCH0097221,DOC0328,9/24/2024,14:00,20:00
SCH0097222,DOC0328,9/25/2024,20:00,8:00
SCH0097223,DOC0328,9/26/2024,8:00,14:00
SCH0097224,DOC0328,9/27/2024,20:00,8:00
SCH0097225,DOC0328,9/28/2024,20:00,8:00
SCH0097226,DOC0328,10/2/2024,8:00,14:00
SCH0097227,DOC0328,10/3/2024,14:00,20:00
SCH0097228,DOC0328,10/4/2024,8:00,14:00
SCH0097229,DOC0328,10/5/2024,20:00,8:00
SCH0097230,DOC0328,10/6/2024,14:00,20:00
SCH0097231,DOC0328,10/7/2024,20:00,8:00
SCH0097232,DOC0328,10/12/2024,20:00,8:00
SCH0097233,DOC0328,10/14/2024,14:00,20:00
SCH0097234,DOC0328,10/15/2024,14:00,20:00
SCH0097235,DOC0328,10/16/2024,20:00,8:00
SCH0097236,DOC0328,10/20/2024,14:00,20:00
SCH0097237,DOC0328,10/22/2024,14:00,20:00
SCH0097238,DOC0328,10/24/2024,20:00,8:00
SCH0097239,DOC0328,10/25/2024,8:00,14:00
SCH0097240,DOC0328,10/25/2024,20:00,8:00
SCH0097241,DOC0328,10/27/2024,8:00,14:00
